Vendor Name,EHR Product Name,EHR Product Version,Product Classification,Product Setting,Attestation Month,Business State/Territory,Provider Type,Specialty,Program Year,Payment Year,Program Type,ID
Sage,Sage Intergy Meaningful Use Edition,6.2,Complete EHR,Ambulatory,11,Pennsylvania,EP,OBSTETRICS/GYNECOLOGY,2011,1,Medicare,16675
Sage,Sage Intergy Meaningful Use Edition,6.2,Complete EHR,Ambulatory,11,Illinois,EP,PULMONARY DISEASE,2011,1,Medicare,16676
Allscripts,Allscripts Professional EHR,9.2,Complete EHR,Ambulatory,11,New Jersey,EP,OTOLARYNGOLOGY,2011,1,Medicare,16677
Allscripts,Allscripts Professional EHR,9.2,Complete EHR,Ambulatory,11,Nevada,EP,PULMONARY DISEASE,2011,1,Medicare,16678
Allscripts,Allscripts Professional EHR,9.2,Complete EHR,Ambulatory,11,Florida,EP,ANESTHESIOLOGY,2011,1,Medicare,16679
Allscripts,Allscripts Professional EHR,9.2,Complete EHR,Ambulatory,11,Kentucky,EP,GASTROENTEROLOGY,2011,1,Medicare,16680
Allscripts,Allscripts Professional EHR,9.2,Complete EHR,Ambulatory,11,Florida,EP,ANESTHESIOLOGY,2011,1,Medicare,16681
McKesson,Medisoft Clinical,V17,Complete EHR,Ambulatory,11,Illinois,EP,GENERAL SURGERY,2011,1,Medicare,16682
McKesson,Practice Partner,9.5,Complete EHR,Ambulatory,11,Kansas,EP,ORTHOPEDIC SURGERY,2011,1,Medicare,16683
McKesson,Practice Partner,9.5,Complete EHR,Ambulatory,11,Kansas,EP,ORTHOPEDIC SURGERY,2011,1,Medicare,16684
McKesson,Practice Partner,9.5,Complete EHR,Ambulatory,11,Kansas,EP,ORTHOPEDIC SURGERY,2011,1,Medicare,16685
"CPSI (Computer Programs and Systems), Inc.",CPSI System,17,Complete EHR,Inpatient,11,Maine,Hospital,CRITICAL ACCESS HOSPITAL,2011,1,Medicare/Medicaid,16686
eClinicalWorks LLC,eClinicalWorks,9,Complete EHR,Ambulatory,11,Florida,EP,GENERAL SURGERY,2011,1,Medicare,16687
eClinicalWorks LLC,eClinicalWorks,8.0.48,Complete EHR,Ambulatory,11,Florida,EP,GENERAL SURGERY,2011,1,Medicare,16687
GE Healthcare,Centricity Practice Solution,9.5,Complete EHR,Ambulatory,11,Pennsylvania,EP,PULMONARY DISEASE,2011,1,Medicare,16688
Medflow,Medflow E HR,7.6,Complete EHR,Ambulatory,11,Illinois,EP,OPHTHALMOLOGY,2011,1,Medicare,16689
SuccessEHS,SuccessEHS,6,Complete EHR,Ambulatory,11,Mississippi,EP,ORTHOPEDIC SURGERY,2011,1,Medicare,16690
SuccessEHS,SuccessEHS,6,Complete EHR,Ambulatory,11,Virgin Islands,EP,CARDIOVASCULAR DISEASE (CARDIOLOGY),2011,1,Medicare,16691
SuccessEHS,SuccessEHS,6,Complete EHR,Ambulatory,11,Mississippi,EP,ORTHOPEDIC SURGERY,2011,1,Medicare,16692
SuccessEHS,SuccessEHS,6,Complete EHR,Ambulatory,11,Mississippi,EP,ORTHOPEDIC SURGERY,2011,1,Medicare,16693
SuccessEHS,SuccessEHS,6,Complete EHR,Ambulatory,11,Mississippi,EP,ORTHOPEDIC SURGERY,2011,1,Medicare,16694
SuccessEHS,SuccessEHS,6,Complete EHR,Ambulatory,11,Mississippi,EP,ORTHOPEDIC SURGERY,2011,1,Medicare,16695
SuccessEHS,SuccessEHS,6,Complete EHR,Ambulatory,11,Alabama,EP,FAMILY PRACTICE,2011,1,Medicare,16696
SuccessEHS,SuccessEHS,6,Complete EHR,Ambulatory,11,Mississippi,EP,ORTHOPEDIC SURGERY,2011,1,Medicare,16697
Eyefinity/OfficeMate,OfficeMate/ExamWRITER,10,Complete EHR,Ambulatory,11,Pennsylvania,EP,OPTOMETRY,2011,1,Medicare,16698
MEDITECH,MEDITECH Client/Server HCIS,5.6.4,Complete EHR,Inpatient,11,Texas,Hospital,ACUTE CARE,2011,1,Medicare/Medicaid,16699
"gloStream, Inc.",gloEMR,6,Complete EHR,Ambulatory,11,Connecticut,EP,OSTEOPATHIC MANIPULATIVE MEDICINE,2011,1,Medicare,16700
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Ohio,EP,CARDIOVASCULAR DISEASE (CARDIOLOGY),2011,1,Medicare,16701
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Florida,EP,PLASTIC AND RECONSTRUCTIVE SURGERY,2011,1,Medicare,16702
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Minnesota,EP,CRITICAL CARE (INTENSIVISTS),2011,1,Medicare,16703
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Ohio,EP,NEUROLOGY,2011,1,Medicare,16704
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Massachusetts,EP,OBSTETRICS/GYNECOLOGY,2011,1,Medicare,16705
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Minnesota,EP,CARDIOVASCULAR DISEASE (CARDIOLOGY),2011,1,Medicare,16706
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Florida,EP,OBSTETRICS/GYNECOLOGY,2011,1,Medicare,16707
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Minnesota,EP,FAMILY PRACTICE,2011,1,Medicare,16708
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,New Hampshire,EP,INTERNAL MEDICINE,2011,1,Medicare,16709
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Minnesota,EP,INTERNAL MEDICINE,2011,1,Medicare,16710
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,New Hampshire,EP,INTERNAL MEDICINE,2011,1,Medicare,16711
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Florida,EP,INTERNAL MEDICINE,2011,1,Medicare,16712
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Florida,EP,GASTROENTEROLOGY,2011,1,Medicare,16713
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Ohio,EP,INTERNAL MEDICINE,2011,1,Medicare,16714
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Minnesota,EP,NEPHROLOGY,2011,1,Medicare,16715
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Minnesota,EP,FAMILY PRACTICE,2011,1,Medicare,16716
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Florida,EP,NEPHROLOGY,2011,1,Medicare,16717
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Ohio,EP,PSYCHIATRY,2011,1,Medicare,16718
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Florida,EP,NEPHROLOGY,2011,1,Medicare,16719
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Minnesota,EP,INTERNAL MEDICINE,2011,1,Medicare,16720
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Ohio,EP,INTERNAL MEDICINE,2011,1,Medicare,16721
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Minnesota,EP,CARDIOVASCULAR DISEASE (CARDIOLOGY),2011,1,Medicare,16722
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Massachusetts,EP,PODIATRY,2011,1,Medicare,16723
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Massachusetts,EP,PODIATRY,2011,1,Medicare,16724
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,New Hampshire,EP,FAMILY PRACTICE,2011,1,Medicare,16725
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Ohio,EP,VASCULAR SURGERY,2011,1,Medicare,16726
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Florida,EP,INTERNAL MEDICINE,2011,1,Medicare,16727
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Minnesota,EP,CARDIOVASCULAR DISEASE (CARDIOLOGY),2011,1,Medicare,16728
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Ohio,EP,VASCULAR SURGERY,2011,1,Medicare,16729
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Florida,EP,PULMONARY DISEASE,2011,1,Medicare,16730
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Ohio,EP,CARDIOVASCULAR DISEASE (CARDIOLOGY),2011,1,Medicare,16731
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Massachusetts,EP,OBSTETRICS/GYNECOLOGY,2011,1,Medicare,16732
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,New Hampshire,EP,GASTROENTEROLOGY,2011,1,Medicare,16733
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Ohio,EP,RHEUMATOLOGY,2011,1,Medicare,16734
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Minnesota,EP,CARDIOVASCULAR DISEASE (CARDIOLOGY),2011,1,Medicare,16735
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Ohio,EP,GYNECOLOGICAL/ONCOLOGY,2011,1,Medicare,16736
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Ohio,EP,UROLOGY,2011,1,Medicare,16737
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Florida,EP,CARDIOVASCULAR DISEASE (CARDIOLOGY),2011,1,Medicare,16738
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Massachusetts,EP,INTERNAL MEDICINE,2011,1,Medicare,16739
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Minnesota,EP,INTERNAL MEDICINE,2011,1,Medicare,16740
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Florida,EP,INTERNAL MEDICINE,2011,1,Medicare,16741
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Minnesota,EP,ORTHOPEDIC SURGERY,2011,1,Medicare,16742
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Massachusetts,EP,OBSTETRICS/GYNECOLOGY,2011,1,Medicare,16743
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Texas,EP,UROLOGY,2011,1,Medicare,16744
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Ohio,EP,CARDIOVASCULAR DISEASE (CARDIOLOGY),2011,1,Medicare,16745
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,New Hampshire,EP,INTERNAL MEDICINE,2011,1,Medicare,16746
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,New Hampshire,EP,GASTROENTEROLOGY,2011,1,Medicare,16747
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Minnesota,EP,INTERNAL MEDICINE,2011,1,Medicare,16748
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,New Hampshire,EP,INTERNAL MEDICINE,2011,1,Medicare,16749
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Ohio,EP,VASCULAR SURGERY,2011,1,Medicare,16750
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Michigan,EP,FAMILY PRACTICE,2011,1,Medicare,16751
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Wisconsin,EP,FAMILY PRACTICE,2011,1,Medicare,16752
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,New Hampshire,EP,GASTROENTEROLOGY,2011,1,Medicare,16753
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Minnesota,EP,CARDIOVASCULAR DISEASE (CARDIOLOGY),2011,1,Medicare,16754
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Massachusetts,EP,OBSTETRICS/GYNECOLOGY,2011,1,Medicare,16755
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Ohio,EP,HEMATOLOGY/ONCOLOGY,2011,1,Medicare,16756
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Minnesota,EP,INTERNAL MEDICINE,2011,1,Medicare,16757
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Pennsylvania,EP,FAMILY PRACTICE,2011,1,Medicare,16758
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Minnesota,EP,FAMILY PRACTICE,2011,1,Medicare,16759
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Minnesota,EP,CARDIOVASCULAR DISEASE (CARDIOLOGY),2011,1,Medicare,16760
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Massachusetts,EP,OBSTETRICS/GYNECOLOGY,2011,1,Medicare,16761
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,New Hampshire,EP,INTERNAL MEDICINE,2011,1,Medicare,16762
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Ohio,EP,MEDICAL ONCOLOGY,2011,1,Medicare,16763
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Minnesota,EP,CARDIOVASCULAR DISEASE (CARDIOLOGY),2011,1,Medicare,16764
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,New Hampshire,EP,GASTROENTEROLOGY,2011,1,Medicare,16765
Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,11,Ohio,EP,PSYCHIATRY,2011,1,Medicare,16766
Epic Systems Corporation,EpicCare Inpatient - Core EMR,Summer 2009,Complete EHR,Inpatient,11,Hawaii,EP,INTERNAL MEDICINE,2011,1,Medicare,16767
Epic Systems Corporation,EpicCare Inpatient - Core EMR,Summer 2009,Complete EHR,Inpatient,11,Hawaii,EP,CARDIOVASCULAR DISEASE (CARDIOLOGY),2011,1,Medicare,16768
Epic Systems Corporation,EpicCare Inpatient - Core EMR,Summer 2009,Complete EHR,Inpatient,11,Hawaii,EP,OTOLARYNGOLOGY,2011,1,Medicare,16769
"AmazingCharts.com, Inc.",Amazing Charts,Version 6,Complete EHR,Ambulatory,11,Virginia,EP,FAMILY PRACTICE,2011,1,Medicare,16770
"AmazingCharts.com, Inc.",Amazing Charts,Version 6,Complete EHR,Ambulatory,11,Virginia,EP,FAMILY PRACTICE,2011,1,Medicare,16771
"AmazingCharts.com, Inc.",Amazing Charts,Version 6,Complete EHR,Ambulatory,11,Virginia,EP,FAMILY PRACTICE,2011,1,Medicare,16772
"AmazingCharts.com, Inc.",Amazing Charts,Version 6,Complete EHR,Ambulatory,11,Colorado,EP,FAMILY PRACTICE,2011,1,Medicare,16773
"AmazingCharts.com, Inc.",Amazing Charts,Version 6,Complete EHR,Ambulatory,11,Virginia,EP,FAMILY PRACTICE,2011,1,Medicare,16774
"AmazingCharts.com, Inc.",Amazing Charts,Version 6,Complete EHR,Ambulatory,11,New York,EP,FAMILY PRACTICE,2011,1,Medicare,16775
"AmazingCharts.com, Inc.",Amazing Charts,Version 6,Complete EHR,Ambulatory,11,Virginia,EP,FAMILY PRACTICE,2011,1,Medicare,16776
Medical Informatics Engineering,WebChart EHR,Version 5.1,Complete EHR,Ambulatory,11,Indiana,EP,PSYCHIATRY,2011,1,Medicare,16777
Ingenix,Ingenix CareTracker,7,Complete EHR,Ambulatory,11,Wisconsin,EP,PODIATRY,2011,1,Medicare,16778
Ingenix,Ingenix CareTracker,7,Complete EHR,Ambulatory,11,California,EP,INTERNAL MEDICINE,2011,1,Medicare,16779
"Meditab Software, Inc.",IMS,v. 14.0,Complete EHR,Ambulatory,11,California,EP,FAMILY PRACTICE,2011,1,Medicare,16780
"GEMMS, Inc.",GEMMS ONE,7.5.10,Complete EHR,Ambulatory,11,Kentucky,EP,CARDIOVASCULAR DISEASE (CARDIOLOGY),2011,1,Medicare,16781
"GEMMS, Inc.",GEMMS ONE,7.5.10,Complete EHR,Ambulatory,11,Florida,EP,CARDIOVASCULAR DISEASE (CARDIOLOGY),2011,1,Medicare,16782
Cerner Corporation,"Powerchart, Cerner Healthe, IQHealth, HealthSentry, Cerner Health Record and P2",2010.01.07 and P2 Sentinel v4.2.1,Complete EHR,Ambulatory,11,Florida,EP,FAMILY PRACTICE,2011,1,Medicare,16783
Cerner Corporation,"Powerchart, Cerner Healthe, IQHealth, HealthSentry, Cerner Health Record and P2",2010.01.07 and P2 Sentinel v4.2.1,Complete EHR,Ambulatory,11,Florida,EP,FAMILY PRACTICE,2011,1,Medicare,16784
Cerner Corporation,"Powerchart, Cerner Healthe, IQHealth, HealthSentry, Cerner Health Record and P2",2010.01.07 and P2 Sentinel v4.2.1,Complete EHR,Ambulatory,11,Florida,EP,FAMILY PRACTICE,2011,1,Medicare,16785
ClearPractice,ClearPractice,3,Complete EHR,Ambulatory,11,Connecticut,EP,INTERNAL MEDICINE,2011,1,Medicare,16786
ClearPractice,ClearPractice,3,Complete EHR,Ambulatory,11,Connecticut,EP,INTERNAL MEDICINE,2011,1,Medicare,16787
ClearPractice,ClearPractice,3,Complete EHR,Ambulatory,11,Connecticut,EP,INTERNAL MEDICINE,2011,1,Medicare,16788
Intuitive Medical Software,UroChartEHR,4,Complete EHR,Ambulatory,11,Virginia,EP,UROLOGY,2011,1,Medicare,16789
DrFirst,Rcopia MU,3.x,Modular EHR,Ambulatory,11,Massachusetts,EP,DERMATOLOGY,2011,1,Medicare,16790
WellCentive,WellCentive Registry,2,Modular EHR,Ambulatory,11,Massachusetts,EP,DERMATOLOGY,2011,1,Medicare,16790
DrFirst,Rcopia MU,3.x,Modular EHR,Ambulatory,11,South Carolina,EP,OPHTHALMOLOGY,2011,1,Medicare,16791
WellCentive,WellCentive Registry,2,Modular EHR,Ambulatory,11,South Carolina,EP,OPHTHALMOLOGY,2011,1,Medicare,16791
"STI Computer Services, Inc.",ChartMaker Medical Suite,3.7,Complete EHR,Ambulatory,11,New Jersey,EP,FAMILY PRACTICE,2011,1,Medicare,16792
Health IT Services Group,Acumen EHR,6,Complete EHR,Ambulatory,11,South Carolina,EP,INTERNAL MEDICINE,2011,1,Medicare,16793
Allscripts,Sunrise Ambulatory Care Module Set,5.5,Modular EHR,Ambulatory,11,Arkansas,EP,FAMILY PRACTICE,2011,1,Medicare,16794
Allscripts,Sunrise Patient Portal and Sunrise Ambulatory Care EHR,Sunrise Patient Portal Version 5.5 and Sunrise Ambulatory Care EHR Version 5.5,Modular EHR,Ambulatory,11,Arkansas,EP,FAMILY PRACTICE,2011,1,Medicare,16794
"Encite, Inc.",Encite EHR,4.35,Complete EHR,Ambulatory,11,Washington,EP,DERMATOLOGY,2011,1,Medicare,16795
"Encite, Inc.",Encite EHR,4.35,Complete EHR,Ambulatory,11,Washington,EP,PATHOLOGY,2011,1,Medicare,16796
"Encite, Inc.",Encite EHR,4.35,Complete EHR,Ambulatory,11,Washington,EP,DERMATOLOGY,2011,1,Medicare,16797
Waiting Room Solutions,2011 Waiting Room Solutions Web Based EHR and Practice Management System,4,Complete EHR,Ambulatory,11,California,EP,FAMILY PRACTICE,2011,1,Medicare,16798
"gMed, Inc.",gGastro,4.13.0,Complete EHR,Ambulatory,11,Virginia,EP,GASTROENTEROLOGY,2011,1,Medicare,16799
"MedConnect, Inc.",MedConnect EHR,1,Complete EHR,Ambulatory,11,Alabama,EP,INTERNAL MEDICINE,2011,1,Medicare,16800
"SOAPware, Inc.",SOAPware,2011,Complete EHR,Ambulatory,11,Oregon,EP,INTERNAL MEDICINE,2011,1,Medicare,16801
"AllMeds, Inc.",AllMeds EHR,9,Complete EHR,Ambulatory,11,South Dakota,EP,OTOLARYNGOLOGY,2011,1,Medicare,16802
"AllMeds, Inc.",AllMeds EHR,9,Complete EHR,Ambulatory,11,Ohio,EP,OTOLARYNGOLOGY,2011,1,Medicare,16803
"AllMeds, Inc.",AllMeds EHR,9,Complete EHR,Ambulatory,11,South Dakota,EP,OTOLARYNGOLOGY,2011,1,Medicare,16804
MDLAND,iClinic Comprehensive EHR,12,Complete EHR,Ambulatory,11,New York,EP,INTERNAL MEDICINE,2011,1,Medicare,16805
"Sevocity a division of Conceptual MindWorks, Inc",Sevocity,11.1,Complete EHR,Ambulatory,11,Louisiana,EP,NEPHROLOGY,2011,1,Medicare,16806
"E-Z BIS, Inc.",E-Z BIS Office,8.2,Complete EHR,Ambulatory,11,South Dakota,EP,CHIROPRACTIC,2011,1,Medicare,16807
"E-Z BIS, Inc.",E-Z BIS Office,8.2,Complete EHR,Ambulatory,11,Texas,EP,CHIROPRACTIC,2011,1,Medicare,16808
EMRlogic Systems,"activEHR""",2011.1,Complete EHR,Ambulatory,11,New Jersey,EP,GERIATRIC MEDICINE,2011,1,Medicare,16809
"EMedicalNotes, LLC",Emedicalnotes,3,Complete EHR,Ambulatory,11,Michigan,EP,FAMILY PRACTICE,2011,1,Medicare,16810
eCast Corporation,eCastEMR®,8,Complete EHR,Ambulatory,11,Georgia,EP,PODIATRY,2011,1,Medicare,16811
Allscripts,Allscripts Professional EHR,9.2.2,Complete EHR,Ambulatory,11,Michigan,EP,NEUROPSYCHIATRY,2011,1,Medicare,16812
Allscripts,Allscripts Professional EHR,9.2.2,Complete EHR,Ambulatory,11,Colorado,EP,FAMILY PRACTICE,2011,1,Medicare,16813
Allscripts,Allscripts Professional EHR,9.2.2,Complete EHR,Ambulatory,11,Illinois,EP,INTERNAL MEDICINE,2011,1,Medicare,16814
Allscripts,Allscripts Professional EHR,9.2.2,Complete EHR,Ambulatory,11,Florida,EP,GASTROENTEROLOGY,2011,1,Medicare,16815
Allscripts,Allscripts Professional EHR,9.2.2,Complete EHR,Ambulatory,11,Pennsylvania,EP,FAMILY PRACTICE,2011,1,Medicare,16816
Allscripts,Allscripts Professional EHR,9.2.2,Complete EHR,Ambulatory,11,Virginia,EP,VASCULAR SURGERY,2011,1,Medicare,16817
"Midwest Software, LLC",Chiro QuickCharts,2.5 build 25,Complete EHR,Ambulatory,11,Wisconsin,EP,CHIROPRACTIC,2011,1,Medicare,16818
Allscripts,Allscripts MyWay EHR,9.1,Complete EHR,Ambulatory,11,Pennsylvania,EP,GASTROENTEROLOGY,2011,1,Medicare,16819
MEDHOST,MEDHOST EDIS,4.2,Modular EHR,Inpatient,11,South Carolina,Hospital,SHORT-TERM,2011,1,Medicare/Medicaid,16820
MEDITECH,MEDITECH 6.0 HCIS Core Set (Modular),6.05,Modular EHR,Inpatient,11,South Carolina,Hospital,SHORT-TERM,2011,1,Medicare/Medicaid,16820
MEDITECH,MEDITECH 6.0 Data Repository,6.05,Modular EHR,Inpatient,11,South Carolina,Hospital,SHORT-TERM,2011,1,Medicare/Medicaid,16820
MEDITECH,MEDITECH 6.0 Public Health: Immunization Reporting,6.05,Modular EHR,Inpatient,11,South Carolina,Hospital,SHORT-TERM,2011,1,Medicare/Medicaid,16820
MEDITECH,MEDITECH 6.0 CCD Exchange Suite,6.05,Modular EHR,Inpatient,11,South Carolina,Hospital,SHORT-TERM,2011,1,Medicare/Medicaid,16820
MEDITECH,MEDITECH 6.0 Public Health: Lab Reporting Interface,6.05,Modular EHR,Inpatient,11,South Carolina,Hospital,SHORT-TERM,2011,1,Medicare/Medicaid,16820
MEDITECH,MEDITECH 6.0 Public Health: Syndromic Surveillance Interface,6.05,Modular EHR,Inpatient,11,South Carolina,Hospital,SHORT-TERM,2011,1,Medicare/Medicaid,16820
Allscripts,Allscripts Professional EHR,9.2.2,Complete EHR,Ambulatory,11,Arizona,EP,GENERAL SURGERY,2011,1,Medicare,16821
Allscripts,Allscripts Professional EHR,9.2.2,Complete EHR,Ambulatory,11,North Carolina,EP,INTERNAL MEDICINE,2011,1,Medicare,16822
Allscripts,Allscripts Professional EHR,9.2.2,Complete EHR,Ambulatory,11,North Carolina,EP,GASTROENTEROLOGY,2011,1,Medicare,16823
Allscripts,Allscripts Professional EHR,9.2.2,Complete EHR,Ambulatory,11,Utah,EP,FAMILY PRACTICE,2011,1,Medicare,16824
Allscripts,Allscripts Professional EHR,9.2.2,Complete EHR,Ambulatory,11,Utah,EP,FAMILY PRACTICE,2011,1,Medicare,16825
Allscripts,Allscripts Professional EHR,9.2.2,Complete EHR,Ambulatory,11,Utah,EP,FAMILY PRACTICE,2011,1,Medicare,16826
"e-MDs, Inc.",e-MDs Solution Series,7.2,Complete EHR,Ambulatory,11,Virginia,EP,INTERNAL MEDICINE,2011,1,Medicare,16827
"e-MDs, Inc.",e-MDs Solution Series,7.2,Complete EHR,Ambulatory,11,Texas,EP,FAMILY PRACTICE,2011,1,Medicare,16828
"athenahealth, Inc",athenaClinicals,11.1,Complete EHR,Ambulatory,11,California,EP,FAMILY PRACTICE,2011,1,Medicare,16829
"athenahealth, Inc",athenaClinicals,11.1,Complete EHR,Ambulatory,11,New Mexico,EP,GENERAL SURGERY,2011,1,Medicare,16830
"athenahealth, Inc",athenaClinicals,11.1,Complete EHR,Ambulatory,11,California,EP,OBSTETRICS/GYNECOLOGY,2011,1,Medicare,16831
"athenahealth, Inc",athenaClinicals,11.1,Complete EHR,Ambulatory,11,California,EP,FAMILY PRACTICE,2011,1,Medicare,16832
"athenahealth, Inc",athenaClinicals,11.1,Complete EHR,Ambulatory,11,Texas,EP,ORTHOPEDIC SURGERY,2011,1,Medicare,16833
"athenahealth, Inc",athenaClinicals,11.1,Complete EHR,Ambulatory,11,New Mexico,EP,UROLOGY,2011,1,Medicare,16834
